"","s1_vc15","s10_vc15","s11_vc15","s12_vc15","s13_vc15","s14_vc15","s15_vc15","s16_vc15","s17_vc15","s18_vc15","s19_vc15","s2_vc15","s20_vc15","s21_vc15","s22_vc15","s23_vc15","s24_vc15","s25_vc15","s26_vc15","s27_vc15","s28_vc15","s29_vc15","s3_vc15","s30_vc15","s31_vc15","s32_vc15","s33_vc15","s34_vc15","s35_vc15","s36_vc15","s37_vc15","s38_vc15","s39_vc15","s4_vc15","s40_vc15","s41_vc15","s42_vc15","s43_vc15","s44_vc15","s45_vc15","s46_vc15","s47_vc15","s48_vc15","s49_vc15","s5_vc15","s50_vc15","s51_vc15","s52_vc15","s53_vc15","s54_vc15","s55_vc15","s56_vc15","s57_vc15","s58_vc15","s59_vc15","s6_vc15","s60_vc15","s61_vc15","s62_vc15","s63_vc15","s64_vc15","s7_vc15","s8_vc15","s9_vc15","s1_vc17","s10_vc17","s11_vc17","s12_vc17","s13_vc17","s14_vc17","s15_vc17","s16_vc17","s17_vc17","s18_vc17","s19_vc17","s2_vc17","s20_vc17","s21_vc17","s22_vc17","s23_vc17","s24_vc17","s25_vc17","s26_vc17","s27_vc17","s28_vc17","s29_vc17","s3_vc17","s30_vc17","s31_vc17","s32_vc17","s33_vc17","s34_vc17","s35_vc17","s36_vc17","s37_vc17","s38_vc17","s39_vc17","s4_vc17","s40_vc17","s41_vc17","s42_vc17","s43_vc17","s5_vc17","s6_vc17","s7_vc17","s8_vc17","s9_vc17","s1_vc18","s10_vc18","s11_vc18","s12_vc18","s13_vc18","s14_vc18","s15_vc18","s16_vc18","s17_vc18","s18_vc18","s19_vc18","s2_vc18","s20_vc18","s21_vc18","s22_vc18","s23_vc18","s24_vc18","s25_vc18","s26_vc18","s27_vc18","s28_vc18","s29_vc18","s3_vc18","s30_vc18","s31_vc18","s32_vc18","s33_vc18","s34_vc18","s35_vc18","s36_vc18","s37_vc18","s38_vc18","s39_vc18","s4_vc18","s40_vc18","s41_vc18","s42_vc18","s43_vc18","s44_vc18","s45_vc18","s5_vc18","s6_vc18","s7_vc18","s8_vc18","s9_vc18","s46_vc18"
"lm188 mapping",0,4759,0,0,0,2480,0,0,0,0,0,5149,232540,0,0,0,0,180589,6328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49173,0,0,0,0,0,0,0,0,0,0,1130,0,0,0,185252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15815,0,0,0,0,0,0,0,0,0,3172,0,0,0,0,0,0,0,0,1999,4147,169,2096,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,274,0,8755,0,0,52,0,0,0,0,0,0,0,7538,0,0,0,0,29,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,310
"lm189 mapping",326,911,0,0,0,0,0,0,0,0,0,1602,0,0,0,0,0,0,0,0,0,7894,17715,1458,426,0,38990,0,0,0,0,19143,0,371,0,0,0,0,0,0,0,0,0,0,1475,0,0,0,0,0,0,0,4867,0,0,0,0,0,1366,0,0,0,26639,0,0,0,0,64175,0,0,0,0,6,2137,0,0,0,0,0,0,0,0,15773,12392,6068,15795,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,955,0,0,0,0,0,0,5403,2434,97,0,7322,0,0,2563,0,10,0,0,0,0,0,0,0,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lm190 mapping",10547,0,0,0,0,0,0,0,0,0,159482,6626,0,0,0,0,0,0,10563,0,0,6300,0,0,0,58297,161,0,0,0,71339,125212,0,825,0,0,106763,0,235599,0,0,0,0,0,19295,0,3264,0,0,0,0,0,2105,0,14229,0,0,0,15446,0,0,0,2121,0,0,0,5133,0,0,0,0,0,0,2295,4444,0,0,6578,0,0,0,3562,3569,12087,0,26658,0,0,0,0,0,0,0,0,0,0,0,73112,0,0,0,0,0,0,0,0,0,19381,0,0,0,0,0,1544,2374,1947,915,0,9765,372,0,2447,0,0,0,22571,0,0,0,0,0,0,7458,57,43,0,38,0,5619,0,0,0,0,1120,0,0,0,78,0,0,0,0,2299
"lm191 mapping",2670,1224,0,0,0,0,0,0,0,0,0,1945,0,0,0,0,26573,0,0,0,0,931,13967,2473,51,0,8466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,11327,0,0,1431,0,0,50187,0,0,0,0,0,0,2597,0,0,0,0,0,0,0,0,0,5427,3632,0,0,0,0,0,0,0,5744,3190,6497,5435,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6067,0,0,0,12163,0,590,2466,465,479,0,43256,0,0,0,0,0,0,0,0,0,0,1288,0,0,7,0,126,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,571
"lm192 mapping",7152,0,0,0,0,0,0,0,0,0,0,2956,0,0,0,0,0,0,0,0,0,4772,9868,5682,10872,0,0,0,0,3423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6927,0,15218,0,0,1409,0,0,903,6267,1062,0,0,0,24,0,0,0,5665,0,0,0,0,0,0,0,0,0,0,3654,0,0,0,0,0,0,0,0,2220,1148,0,6842,0,0,326681,0,0,0,112059,0,0,0,274855,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4220,4412,0,0,0,14639,0,0,0,0,8,0,0,0,0,0,1176,0,0,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3823
"lm193 mapping",0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,585,0,0,0,0,0,0,0,0,4228,0,0,0,0,0,0,0,0,0,0,346,0,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lm194 mapping",0,12,0,0,0,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354,0,4053,159,644,25,0,0,0,0,0,0,4805,0,0,0,0,0,0,0,0,0,0,4808,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603,0,0,0,0,0,0,0,0,229,0,28265,4143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641,0,2040,0,0,61,0,0,4219,0,1,0,309843,0,0,0,4072,0,0,0,0,455,0,0,0,0,214,0,0,160,0,0,0,0,0,0,0,0,0,1378
"lm195 mapping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392,0,0,0,0,0,0,0,0,0,0,0,0
"lm196 mapping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4605,445,460,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041,54047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2439,0,0,0,0,0,0,0,9976,708,0,0,0,0,0,0,0,0,0,0,0,0,7134,0,0,0,0,1,0,0,0,0,0,0,0,608,0,0,0,0,0,180,0,0,0,0
"lm197 mapping",0,0,0,0,0,0,0,0,0,0,0,4651,0,0,0,0,0,0,0,0,0,958,0,0,3,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9676,0,0,0,0,0,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6714,0,0,0,0,0,0,0,0,0,0,0,3760,2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,1782,0,0,361,0,0,1721,0,3,0,0,0,0,0,2024,0,0,5,0,3,0,0,0,0,0,0,1326,0,0,0,0,0,162,0,0,0,0,1977
"lm198 mapping",0,0,0,0,0,27374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200,0,0,0,0,3563,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15079,0,12699,0,0,0,135,0,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,18613,0,0,0,0,0,0,0,0,0,0
